Code,Description,Scope,Area,MinLon,MinLat,MaxLon,MaxLat,LonCenter,LatCenter,Projection,OGCWKT,Proj4
ESRI:65061,ESRI Projection 65061 - NAD 1927 StatePlane Guam FIPS 5400,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-144.748750705555,13.4724663527777,polyconic,"PROJCS[""NAD_1927_StatePlane_Guam_FIPS_5400"",GEOGCS[""GCS_North_American_1927"",DATUM[""North_American_Datum_1927"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Polyconic""],PARAMETER[""False_Easting"",164041.6666666667],PARAMETER[""False_Northing"",164041.6666666667],PARAMETER[""Central_Meridian"",-144.7487507055556],PARAMETER[""Latitude_Of_Origin"",13.47246635277778],UNIT[""Foot_US"",0.30480060960121924],AUTHORITY[""EPSG"",""65061""]]",+proj=poly +lat_0=13.47246635277778 +lon_0=-144.7487507055556 +x_0=50000.00000000001 +y_0=50000.00000000001 +ellps=clrk66 +datum=NAD27 +to_meter=0.3048006096012192 +no_defs 
ESRI:65161,ESRI Projection 65161 - NAD 1983 StatePlane Guam FIPS 5400,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-144.748750705555,13.4724663527777,polyconic,"PROJCS[""NAD_1983_StatePlane_Guam_FIPS_5400"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Polyconic""],PARAMETER[""False_Easting"",50000],PARAMETER[""False_Northing"",50000],PARAMETER[""Central_Meridian"",-144.7487507055556],PARAMETER[""Latitude_Of_Origin"",13.47246635277778],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""65161""]]",+proj=poly +lat_0=13.47246635277778 +lon_0=-144.7487507055556 +x_0=50000 +y_0=50000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102001,ESRI Projection 102001 - Canada Albers Equal Area Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-96,40,albers_conic_equal_area,"PROJCS[""Canada_Albers_Equal_Area_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""longitude_of_center"",-96],PARAMETER[""Standard_Parallel_1"",50],PARAMETER[""Standard_Parallel_2"",70],PARAMETER[""latitude_of_center"",40],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102001""]]",+proj=aea +lat_1=50 +lat_2=70 +lat_0=40 +lon_0=-96 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102002,ESRI Projection 102002 - Canada Lambert Conformal Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-96,40,lambert_conformal_conic_2sp,"PROJCS[""Canada_Lambert_Conformal_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",-96],PARAMETER[""Standard_Parallel_1"",50],PARAMETER[""Standard_Parallel_2"",70],PARAMETER[""Latitude_Of_Origin"",40],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102002""]]",+proj=lcc +lat_1=50 +lat_2=70 +lat_0=40 +lon_0=-96 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102003,ESRI Projection 102003 - USA Contiguous Albers Equal Area Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-96,37.5,albers_conic_equal_area,"PROJCS[""USA_Contiguous_Albers_Equal_Area_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""longitude_of_center"",-96],PARAMETER[""Standard_Parallel_1"",29.5],PARAMETER[""Standard_Parallel_2"",45.5],PARAMETER[""latitude_of_center"",37.5],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102003""]]",+proj=aea +lat_1=29.5 +lat_2=45.5 +lat_0=37.5 +lon_0=-96 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102004,ESRI Projection 102004 - USA Contiguous Lambert Conformal Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-96,39,lambert_conformal_conic_2sp,"PROJCS[""USA_Contiguous_Lambert_Conformal_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",-96],PARAMETER[""Standard_Parallel_1"",33],PARAMETER[""Standard_Parallel_2"",45],PARAMETER[""Latitude_Of_Origin"",39],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102004""]]",+proj=lcc +lat_1=33 +lat_2=45 +lat_0=39 +lon_0=-96 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102005,ESRI Projection 102005 - USA Contiguous Equidistant Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-96,39,equidistant_conic,"PROJCS[""USA_Contiguous_Equidistant_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Equidistant_Conic""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",-96],PARAMETER[""Standard_Parallel_1"",33],PARAMETER[""Standard_Parallel_2"",45],PARAMETER[""Latitude_Of_Origin"",39],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102005""]]",+proj=eqdc +lat_0=0 +lon_0=0 +lat_1=33 +lat_2=45 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102006,ESRI Projection 102006 - Alaska Albers Equal Area Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-154,50,albers_conic_equal_area,"PROJCS[""Alaska_Albers_Equal_Area_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""longitude_of_center"",-154],PARAMETER[""Standard_Parallel_1"",55],PARAMETER[""Standard_Parallel_2"",65],PARAMETER[""latitude_of_center"",50],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102006""]]",+proj=aea +lat_1=55 +lat_2=65 +lat_0=50 +lon_0=-154 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102007,ESRI Projection 102007 - Hawaii Albers Equal Area Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-157,13,albers_conic_equal_area,"PROJCS[""Hawaii_Albers_Equal_Area_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""longitude_of_center"",-157],PARAMETER[""Standard_Parallel_1"",8],PARAMETER[""Standard_Parallel_2"",18],PARAMETER[""latitude_of_center"",13],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102007""]]",+proj=aea +lat_1=8 +lat_2=18 +lat_0=13 +lon_0=-157 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102008,ESRI Projection 102008 - North America Albers Equal Area Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-96,40,albers_conic_equal_area,"PROJCS[""North_America_Albers_Equal_Area_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""longitude_of_center"",-96],PARAMETER[""Standard_Parallel_1"",20],PARAMETER[""Standard_Parallel_2"",60],PARAMETER[""latitude_of_center"",40],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102008""]]",+proj=aea +lat_1=20 +lat_2=60 +lat_0=40 +lon_0=-96 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102009,ESRI Projection 102009 - North America Lambert Conformal Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-96,40,lambert_conformal_conic_2sp,"PROJCS[""North_America_Lambert_Conformal_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",-96],PARAMETER[""Standard_Parallel_1"",20],PARAMETER[""Standard_Parallel_2"",60],PARAMETER[""Latitude_Of_Origin"",40],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102009""]]",+proj=lcc +lat_1=20 +lat_2=60 +lat_0=40 +lon_0=-96 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102010,ESRI Projection 102010 - North America Equidistant Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-96,40,equidistant_conic,"PROJCS[""North_America_Equidistant_Conic"",GEOGCS[""GCS_North_American_1983"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS_1980"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Equidistant_Conic""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",-96],PARAMETER[""Standard_Parallel_1"",20],PARAMETER[""Standard_Parallel_2"",60],PARAMETER[""Latitude_Of_Origin"",40],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102010""]]",+proj=eqdc +lat_0=0 +lon_0=0 +lat_1=20 +lat_2=60 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs 
ESRI:102011,ESRI Projection 102011 - Africa Sinusoidal,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,15,0,sinusoidal,"PROJCS[""Africa_Sinusoidal"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Sinusoidal""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",15],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102011""]]",+proj=sinu +lon_0=0 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102012,ESRI Projection 102012 - Asia Lambert Conformal Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,105,0,lambert_conformal_conic_2sp,"PROJCS[""Asia_Lambert_Conformal_Conic"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",105],PARAMETER[""Standard_Parallel_1"",30],PARAMETER[""Standard_Parallel_2"",62],PARAMETER[""Latitude_Of_Origin"",0],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102012""]]",+proj=lcc +lat_1=30 +lat_2=62 +lat_0=0 +lon_0=105 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102013,ESRI Projection 102013 - Europe Albers Equal Area Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,10,30,albers_conic_equal_area,"PROJCS[""Europe_Albers_Equal_Area_Conic"",GEOGCS[""GCS_European_1950"",DATUM[""European_Datum_1950"",SPHEROID[""International_1924"",6378388,297]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""longitude_of_center"",10],PARAMETER[""Standard_Parallel_1"",43],PARAMETER[""Standard_Parallel_2"",62],PARAMETER[""latitude_of_center"",30],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102013""]]",+proj=aea +lat_1=43 +lat_2=62 +lat_0=30 +lon_0=10 +x_0=0 +y_0=0 +ellps=intl +units=m +no_defs 
ESRI:102014,ESRI Projection 102014 - Europe Lambert Conformal Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,10,30,lambert_conformal_conic_2sp,"PROJCS[""Europe_Lambert_Conformal_Conic"",GEOGCS[""GCS_European_1950"",DATUM[""European_Datum_1950"",SPHEROID[""International_1924"",6378388,297]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",10],PARAMETER[""Standard_Parallel_1"",43],PARAMETER[""Standard_Parallel_2"",62],PARAMETER[""Latitude_Of_Origin"",30],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102014""]]",+proj=lcc +lat_1=43 +lat_2=62 +lat_0=30 +lon_0=10 +x_0=0 +y_0=0 +ellps=intl +units=m +no_defs 
ESRI:102015,ESRI Projection 102015 - South America Lambert Conformal Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,-60,-32,lambert_conformal_conic_2sp,"PROJCS[""South_America_Lambert_Conformal_Conic"",GEOGCS[""GCS_South_American_1969"",DATUM[""South_American_Datum_1969"",SPHEROID[""GRS_1967_Truncated"",6378160,298.25]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",-60],PARAMETER[""Standard_Parallel_1"",-5],PARAMETER[""Standard_Parallel_2"",-42],PARAMETER[""Latitude_Of_Origin"",-32],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102015""]]",+proj=lcc +lat_1=-5 +lat_2=-42 +lat_0=-32 +lon_0=-60 +x_0=0 +y_0=0 +ellps=aust_SA +units=m +no_defs 
ESRI:102016,ESRI Projection 102016 - North Pole Azimuthal Equidistant,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,0,90,azimuthal_equidistant,"PROJCS[""North_Pole_Azimuthal_Equidistant"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Azimuthal_Equidistant""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",0],PARAMETER[""Latitude_Of_Origin"",90],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102016""]]",+proj=aeqd +lat_0=90 +lon_0=0 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102017,ESRI Projection 102017 - North Pole Lambert Azimuthal Equal Area,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,0,90,lambert_azimuthal_equal_area,"PROJCS[""North_Pole_Lambert_Azimuthal_Equal_Area"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Azimuthal_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",0],PARAMETER[""Latitude_Of_Origin"",90],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102017""]]",+proj=laea +lat_0=90 +lon_0=0 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102018,ESRI Projection 102018 - North Pole Stereographic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,0,90,stereographic,"PROJCS[""North_Pole_Stereographic"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Stereographic""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",0],PARAMETER[""Scale_Factor"",1],PARAMETER[""Latitude_Of_Origin"",90],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102018""]]",+proj=stere +lat_0=90 +lon_0=0 +k=1 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102019,ESRI Projection 102019 - South Pole Azimuthal Equidistant,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,0,-90,azimuthal_equidistant,"PROJCS[""South_Pole_Azimuthal_Equidistant"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Azimuthal_Equidistant""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",0],PARAMETER[""Latitude_Of_Origin"",-90],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102019""]]",+proj=aeqd +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102020,ESRI Projection 102020 - South Pole Lambert Azimuthal Equal Area,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,0,-90,lambert_azimuthal_equal_area,"PROJCS[""South_Pole_Lambert_Azimuthal_Equal_Area"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Azimuthal_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",0],PARAMETER[""Latitude_Of_Origin"",-90],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102020""]]",+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102021,ESRI Projection 102021 - South Pole Stereographic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,0,-90,stereographic,"PROJCS[""South_Pole_Stereographic"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Stereographic""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",0],PARAMETER[""Scale_Factor"",1],PARAMETER[""Latitude_Of_Origin"",-90],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102021""]]",+proj=stere +lat_0=-90 +lon_0=0 +k=1 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102022,ESRI Projection 102022 - Africa Albers Equal Area Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,25,0,albers_conic_equal_area,"PROJCS[""Africa_Albers_Equal_Area_Conic"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""longitude_of_center"",25],PARAMETER[""Standard_Parallel_1"",20],PARAMETER[""Standard_Parallel_2"",-23],PARAMETER[""latitude_of_center"",0],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102022""]]",+proj=aea +lat_1=20 +lat_2=-23 +lat_0=0 +lon_0=25 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102023,ESRI Projection 102023 - Africa Equidistant Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,25,0,equidistant_conic,"PROJCS[""Africa_Equidistant_Conic"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Equidistant_Conic""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",25],PARAMETER[""Standard_Parallel_1"",20],PARAMETER[""Standard_Parallel_2"",-23],PARAMETER[""Latitude_Of_Origin"",0],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102023""]]",+proj=eqdc +lat_0=0 +lon_0=0 +lat_1=20 +lat_2=-23 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102024,ESRI Projection 102024 - Africa Lambert Conformal Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,25,0,lambert_conformal_conic_2sp,"PROJCS[""Africa_Lambert_Conformal_Conic"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",25],PARAMETER[""Standard_Parallel_1"",20],PARAMETER[""Standard_Parallel_2"",-23],PARAMETER[""Latitude_Of_Origin"",0],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102024""]]",+proj=lcc +lat_1=20 +lat_2=-23 +lat_0=0 +lon_0=25 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102025,ESRI Projection 102025 - Asia North Albers Equal Area Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,95,30,albers_conic_equal_area,"PROJCS[""Asia_North_Albers_Equal_Area_Conic"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""longitude_of_center"",95],PARAMETER[""Standard_Parallel_1"",15],PARAMETER[""Standard_Parallel_2"",65],PARAMETER[""latitude_of_center"",30],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102025""]]",+proj=aea +lat_1=15 +lat_2=65 +lat_0=30 +lon_0=95 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102026,ESRI Projection 102026 - Asia North Equidistant Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,95,30,equidistant_conic,"PROJCS[""Asia_North_Equidistant_Conic"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Equidistant_Conic""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",95],PARAMETER[""Standard_Parallel_1"",15],PARAMETER[""Standard_Parallel_2"",65],PARAMETER[""Latitude_Of_Origin"",30],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102026""]]",+proj=eqdc +lat_0=0 +lon_0=0 +lat_1=15 +lat_2=65 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
ESRI:102027,ESRI Projection 102027 - Asia North Lambert Conformal Conic,null,null,1.7976931348623157E308,1.7976931348623157E308,-1.7976931348623157E308,-1.7976931348623157E308,95,30,lambert_conformal_conic_2sp,"PROJCS[""Asia_North_Lambert_Conformal_Conic"",GEOGCS[""GCS_WGS_1984"",DATUM[""WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.017453292519943295]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""False_Easting"",0],PARAMETER[""False_Northing"",0],PARAMETER[""Central_Meridian"",95],PARAMETER[""Standard_Parallel_1"",15],PARAMETER[""Standard_Parallel_2"",65],PARAMETER[""Latitude_Of_Origin"",30],UNIT[""Meter"",1],AUTHORITY[""EPSG"",""102027""]]",+proj=lcc +lat_1=15 +lat_2=65 +lat_0=30 +lon_0=95 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
